reportDate;country_name_german;cases;deaths;countryCode;population_number;population_density
22-01-2020;Venezuela;0;0;VE;28515829;31
23-01-2020;Venezuela;0;0;VE;28515829;31
24-01-2020;Venezuela;0;0;VE;28515829;31
25-01-2020;Venezuela;0;0;VE;28515829;31
26-01-2020;Venezuela;0;0;VE;28515829;31
27-01-2020;Venezuela;0;0;VE;28515829;31
28-01-2020;Venezuela;0;0;VE;28515829;31
29-01-2020;Venezuela;0;0;VE;28515829;31
30-01-2020;Venezuela;0;0;VE;28515829;31
31-01-2020;Venezuela;0;0;VE;28515829;31
01-02-2020;Venezuela;0;0;VE;28515829;31
02-02-2020;Venezuela;0;0;VE;28515829;31
03-02-2020;Venezuela;0;0;VE;28515829;31
04-02-2020;Venezuela;0;0;VE;28515829;31
05-02-2020;Venezuela;0;0;VE;28515829;31
06-02-2020;Venezuela;0;0;VE;28515829;31
07-02-2020;Venezuela;0;0;VE;28515829;31
08-02-2020;Venezuela;0;0;VE;28515829;31
09-02-2020;Venezuela;0;0;VE;28515829;31
10-02-2020;Venezuela;0;0;VE;28515829;31
11-02-2020;Venezuela;0;0;VE;28515829;31
12-02-2020;Venezuela;0;0;VE;28515829;31
13-02-2020;Venezuela;0;0;VE;28515829;31
14-02-2020;Venezuela;0;0;VE;28515829;31
15-02-2020;Venezuela;0;0;VE;28515829;31
16-02-2020;Venezuela;0;0;VE;28515829;31
17-02-2020;Venezuela;0;0;VE;28515829;31
18-02-2020;Venezuela;0;0;VE;28515829;31
19-02-2020;Venezuela;0;0;VE;28515829;31
20-02-2020;Venezuela;0;0;VE;28515829;31
21-02-2020;Venezuela;0;0;VE;28515829;31
22-02-2020;Venezuela;0;0;VE;28515829;31
23-02-2020;Venezuela;0;0;VE;28515829;31
24-02-2020;Venezuela;0;0;VE;28515829;31
25-02-2020;Venezuela;0;0;VE;28515829;31
26-02-2020;Venezuela;0;0;VE;28515829;31
27-02-2020;Venezuela;0;0;VE;28515829;31
28-02-2020;Venezuela;0;0;VE;28515829;31
29-02-2020;Venezuela;0;0;VE;28515829;31
01-03-2020;Venezuela;0;0;VE;28515829;31
02-03-2020;Venezuela;0;0;VE;28515829;31
03-03-2020;Venezuela;0;0;VE;28515829;31
04-03-2020;Venezuela;0;0;VE;28515829;31
05-03-2020;Venezuela;0;0;VE;28515829;31
06-03-2020;Venezuela;0;0;VE;28515829;31
07-03-2020;Venezuela;0;0;VE;28515829;31
08-03-2020;Venezuela;0;0;VE;28515829;31
09-03-2020;Venezuela;0;0;VE;28515829;31
10-03-2020;Venezuela;0;0;VE;28515829;31
11-03-2020;Venezuela;0;0;VE;28515829;31
12-03-2020;Venezuela;0;0;VE;28515829;31
13-03-2020;Venezuela;0;0;VE;28515829;31
14-03-2020;Venezuela;2;0;VE;28515829;31
15-03-2020;Venezuela;10;0;VE;28515829;31
16-03-2020;Venezuela;17;0;VE;28515829;31
17-03-2020;Venezuela;33;0;VE;28515829;31
18-03-2020;Venezuela;36;0;VE;28515829;31
19-03-2020;Venezuela;42;0;VE;28515829;31
20-03-2020;Venezuela;42;0;VE;28515829;31
21-03-2020;Venezuela;70;0;VE;28515829;31
22-03-2020;Venezuela;70;0;VE;28515829;31
23-03-2020;Venezuela;77;0;VE;28515829;31
24-03-2020;Venezuela;84;0;VE;28515829;31
25-03-2020;Venezuela;91;0;VE;28515829;31
26-03-2020;Venezuela;107;0;VE;28515829;31
22-01-2020;Serbien;0;0;RS;7022268;79
23-01-2020;Serbien;0;0;RS;7022268;79
24-01-2020;Serbien;0;0;RS;7022268;79
25-01-2020;Serbien;0;0;RS;7022268;79
26-01-2020;Serbien;0;0;RS;7022268;79
27-01-2020;Serbien;0;0;RS;7022268;79
28-01-2020;Serbien;0;0;RS;7022268;79
29-01-2020;Serbien;0;0;RS;7022268;79
30-01-2020;Serbien;0;0;RS;7022268;79
31-01-2020;Serbien;0;0;RS;7022268;79
01-02-2020;Serbien;0;0;RS;7022268;79
02-02-2020;Serbien;0;0;RS;7022268;79
03-02-2020;Serbien;0;0;RS;7022268;79
04-02-2020;Serbien;0;0;RS;7022268;79
05-02-2020;Serbien;0;0;RS;7022268;79
06-02-2020;Serbien;0;0;RS;7022268;79
07-02-2020;Serbien;0;0;RS;7022268;79
08-02-2020;Serbien;0;0;RS;7022268;79
09-02-2020;Serbien;0;0;RS;7022268;79
10-02-2020;Serbien;0;0;RS;7022268;79
11-02-2020;Serbien;0;0;RS;7022268;79
12-02-2020;Serbien;0;0;RS;7022268;79
13-02-2020;Serbien;0;0;RS;7022268;79
14-02-2020;Serbien;0;0;RS;7022268;79
15-02-2020;Serbien;0;0;RS;7022268;79
16-02-2020;Serbien;0;0;RS;7022268;79
17-02-2020;Serbien;0;0;RS;7022268;79
18-02-2020;Serbien;0;0;RS;7022268;79
19-02-2020;Serbien;0;0;RS;7022268;79
20-02-2020;Serbien;0;0;RS;7022268;79
21-02-2020;Serbien;0;0;RS;7022268;79
22-02-2020;Serbien;0;0;RS;7022268;79
23-02-2020;Serbien;0;0;RS;7022268;79
24-02-2020;Serbien;0;0;RS;7022268;79
25-02-2020;Serbien;0;0;RS;7022268;79
26-02-2020;Serbien;0;0;RS;7022268;79
27-02-2020;Serbien;0;0;RS;7022268;79
28-02-2020;Serbien;0;0;RS;7022268;79
29-02-2020;Serbien;0;0;RS;7022268;79
01-03-2020;Serbien;0;0;RS;7022268;79
02-03-2020;Serbien;0;0;RS;7022268;79
03-03-2020;Serbien;0;0;RS;7022268;79
04-03-2020;Serbien;0;0;RS;7022268;79
05-03-2020;Serbien;0;0;RS;7022268;79
06-03-2020;Serbien;1;0;RS;7022268;79
07-03-2020;Serbien;1;0;RS;7022268;79
08-03-2020;Serbien;1;0;RS;7022268;79
09-03-2020;Serbien;1;0;RS;7022268;79
10-03-2020;Serbien;5;0;RS;7022268;79
11-03-2020;Serbien;12;0;RS;7022268;79
12-03-2020;Serbien;19;0;RS;7022268;79
13-03-2020;Serbien;35;0;RS;7022268;79
14-03-2020;Serbien;46;0;RS;7022268;79
15-03-2020;Serbien;48;0;RS;7022268;79
16-03-2020;Serbien;55;0;RS;7022268;79
17-03-2020;Serbien;65;0;RS;7022268;79
18-03-2020;Serbien;83;0;RS;7022268;79
19-03-2020;Serbien;103;0;RS;7022268;79
20-03-2020;Serbien;135;1;RS;7022268;79
21-03-2020;Serbien;171;1;RS;7022268;79
22-03-2020;Serbien;222;2;RS;7022268;79
23-03-2020;Serbien;249;3;RS;7022268;79
24-03-2020;Serbien;303;3;RS;7022268;79
25-03-2020;Serbien;384;4;RS;7022268;79
26-03-2020;Serbien;384;1;RS;7022268;79
22-01-2020;Südafrika;0;0;ZA;57725600;47
23-01-2020;Südafrika;0;0;ZA;57725600;47
24-01-2020;Südafrika;0;0;ZA;57725600;47
25-01-2020;Südafrika;0;0;ZA;57725600;47
26-01-2020;Südafrika;0;0;ZA;57725600;47
27-01-2020;Südafrika;0;0;ZA;57725600;47
28-01-2020;Südafrika;0;0;ZA;57725600;47
29-01-2020;Südafrika;0;0;ZA;57725600;47
30-01-2020;Südafrika;0;0;ZA;57725600;47
31-01-2020;Südafrika;0;0;ZA;57725600;47
01-02-2020;Südafrika;0;0;ZA;57725600;47
02-02-2020;Südafrika;0;0;ZA;57725600;47
03-02-2020;Südafrika;0;0;ZA;57725600;47
04-02-2020;Südafrika;0;0;ZA;57725600;47
05-02-2020;Südafrika;0;0;ZA;57725600;47
06-02-2020;Südafrika;0;0;ZA;57725600;47
07-02-2020;Südafrika;0;0;ZA;57725600;47
08-02-2020;Südafrika;0;0;ZA;57725600;47
09-02-2020;Südafrika;0;0;ZA;57725600;47
10-02-2020;Südafrika;0;0;ZA;57725600;47
11-02-2020;Südafrika;0;0;ZA;57725600;47
12-02-2020;Südafrika;0;0;ZA;57725600;47
13-02-2020;Südafrika;0;0;ZA;57725600;47
14-02-2020;Südafrika;0;0;ZA;57725600;47
15-02-2020;Südafrika;0;0;ZA;57725600;47
16-02-2020;Südafrika;0;0;ZA;57725600;47
17-02-2020;Südafrika;0;0;ZA;57725600;47
18-02-2020;Südafrika;0;0;ZA;57725600;47
19-02-2020;Südafrika;0;0;ZA;57725600;47
20-02-2020;Südafrika;0;0;ZA;57725600;47
21-02-2020;Südafrika;0;0;ZA;57725600;47
22-02-2020;Südafrika;0;0;ZA;57725600;47
23-02-2020;Südafrika;0;0;ZA;57725600;47
24-02-2020;Südafrika;0;0;ZA;57725600;47
25-02-2020;Südafrika;0;0;ZA;57725600;47
26-02-2020;Südafrika;0;0;ZA;57725600;47
27-02-2020;Südafrika;0;0;ZA;57725600;47
28-02-2020;Südafrika;0;0;ZA;57725600;47
29-02-2020;Südafrika;0;0;ZA;57725600;47
01-03-2020;Südafrika;0;0;ZA;57725600;47
02-03-2020;Südafrika;0;0;ZA;57725600;47
03-03-2020;Südafrika;0;0;ZA;57725600;47
04-03-2020;Südafrika;0;0;ZA;57725600;47
05-03-2020;Südafrika;1;0;ZA;57725600;47
06-03-2020;Südafrika;1;0;ZA;57725600;47
07-03-2020;Südafrika;1;0;ZA;57725600;47
08-03-2020;Südafrika;3;0;ZA;57725600;47
09-03-2020;Südafrika;3;0;ZA;57725600;47
10-03-2020;Südafrika;7;0;ZA;57725600;47
11-03-2020;Südafrika;13;0;ZA;57725600;47
12-03-2020;Südafrika;17;0;ZA;57725600;47
13-03-2020;Südafrika;24;0;ZA;57725600;47
14-03-2020;Südafrika;38;0;ZA;57725600;47
15-03-2020;Südafrika;51;0;ZA;57725600;47
16-03-2020;Südafrika;62;0;ZA;57725600;47
17-03-2020;Südafrika;62;0;ZA;57725600;47
18-03-2020;Südafrika;116;0;ZA;57725600;47
19-03-2020;Südafrika;150;0;ZA;57725600;47
20-03-2020;Südafrika;202;0;ZA;57725600;47
21-03-2020;Südafrika;240;0;ZA;57725600;47
22-03-2020;Südafrika;274;0;ZA;57725600;47
23-03-2020;Südafrika;402;0;ZA;57725600;47
24-03-2020;Südafrika;554;0;ZA;57725600;47
25-03-2020;Südafrika;709;0;ZA;57725600;47
26-03-2020;Südafrika;927;0;ZA;57725600;47
22-01-2020;Kolumbien;0;0;CO;49065615;42
23-01-2020;Kolumbien;0;0;CO;49065615;42
24-01-2020;Kolumbien;0;0;CO;49065615;42
25-01-2020;Kolumbien;0;0;CO;49065615;42
26-01-2020;Kolumbien;0;0;CO;49065615;42
27-01-2020;Kolumbien;0;0;CO;49065615;42
28-01-2020;Kolumbien;0;0;CO;49065615;42
29-01-2020;Kolumbien;0;0;CO;49065615;42
30-01-2020;Kolumbien;0;0;CO;49065615;42
31-01-2020;Kolumbien;0;0;CO;49065615;42
01-02-2020;Kolumbien;0;0;CO;49065615;42
02-02-2020;Kolumbien;0;0;CO;49065615;42
03-02-2020;Kolumbien;0;0;CO;49065615;42
04-02-2020;Kolumbien;0;0;CO;49065615;42
05-02-2020;Kolumbien;0;0;CO;49065615;42
06-02-2020;Kolumbien;0;0;CO;49065615;42
07-02-2020;Kolumbien;0;0;CO;49065615;42
08-02-2020;Kolumbien;0;0;CO;49065615;42
09-02-2020;Kolumbien;0;0;CO;49065615;42
10-02-2020;Kolumbien;0;0;CO;49065615;42
11-02-2020;Kolumbien;0;0;CO;49065615;42
12-02-2020;Kolumbien;0;0;CO;49065615;42
13-02-2020;Kolumbien;0;0;CO;49065615;42
14-02-2020;Kolumbien;0;0;CO;49065615;42
15-02-2020;Kolumbien;0;0;CO;49065615;42
16-02-2020;Kolumbien;0;0;CO;49065615;42
17-02-2020;Kolumbien;0;0;CO;49065615;42
18-02-2020;Kolumbien;0;0;CO;49065615;42
19-02-2020;Kolumbien;0;0;CO;49065615;42
20-02-2020;Kolumbien;0;0;CO;49065615;42
21-02-2020;Kolumbien;0;0;CO;49065615;42
22-02-2020;Kolumbien;0;0;CO;49065615;42
23-02-2020;Kolumbien;0;0;CO;49065615;42
24-02-2020;Kolumbien;0;0;CO;49065615;42
25-02-2020;Kolumbien;0;0;CO;49065615;42
26-02-2020;Kolumbien;0;0;CO;49065615;42
27-02-2020;Kolumbien;0;0;CO;49065615;42
28-02-2020;Kolumbien;0;0;CO;49065615;42
29-02-2020;Kolumbien;0;0;CO;49065615;42
01-03-2020;Kolumbien;0;0;CO;49065615;42
02-03-2020;Kolumbien;0;0;CO;49065615;42
03-03-2020;Kolumbien;0;0;CO;49065615;42
04-03-2020;Kolumbien;0;0;CO;49065615;42
05-03-2020;Kolumbien;0;0;CO;49065615;42
06-03-2020;Kolumbien;1;0;CO;49065615;42
07-03-2020;Kolumbien;1;0;CO;49065615;42
08-03-2020;Kolumbien;1;0;CO;49065615;42
09-03-2020;Kolumbien;1;0;CO;49065615;42
10-03-2020;Kolumbien;3;0;CO;49065615;42
11-03-2020;Kolumbien;9;0;CO;49065615;42
12-03-2020;Kolumbien;9;0;CO;49065615;42
13-03-2020;Kolumbien;13;0;CO;49065615;42
14-03-2020;Kolumbien;22;0;CO;49065615;42
15-03-2020;Kolumbien;34;0;CO;49065615;42
16-03-2020;Kolumbien;54;0;CO;49065615;42
17-03-2020;Kolumbien;65;0;CO;49065615;42
18-03-2020;Kolumbien;93;0;CO;49065615;42
19-03-2020;Kolumbien;102;0;CO;49065615;42
20-03-2020;Kolumbien;128;0;CO;49065615;42
21-03-2020;Kolumbien;196;0;CO;49065615;42
22-03-2020;Kolumbien;231;2;CO;49065615;42
23-03-2020;Kolumbien;277;3;CO;49065615;42
24-03-2020;Kolumbien;378;3;CO;49065615;42
25-03-2020;Kolumbien;470;4;CO;49065615;42
26-03-2020;Kolumbien;491;6;CO;49065615;42
22-01-2020;Malta;0;0;MT;423374;1339
23-01-2020;Malta;0;0;MT;423374;1339
24-01-2020;Malta;0;0;MT;423374;1339
25-01-2020;Malta;0;0;MT;423374;1339
26-01-2020;Malta;0;0;MT;423374;1339
27-01-2020;Malta;0;0;MT;423374;1339
28-01-2020;Malta;0;0;MT;423374;1339
29-01-2020;Malta;0;0;MT;423374;1339
30-01-2020;Malta;0;0;MT;423374;1339
31-01-2020;Malta;0;0;MT;423374;1339
01-02-2020;Malta;0;0;MT;423374;1339
02-02-2020;Malta;0;0;MT;423374;1339
03-02-2020;Malta;0;0;MT;423374;1339
04-02-2020;Malta;0;0;MT;423374;1339
05-02-2020;Malta;0;0;MT;423374;1339
06-02-2020;Malta;0;0;MT;423374;1339
07-02-2020;Malta;0;0;MT;423374;1339
08-02-2020;Malta;0;0;MT;423374;1339
09-02-2020;Malta;0;0;MT;423374;1339
10-02-2020;Malta;0;0;MT;423374;1339
11-02-2020;Malta;0;0;MT;423374;1339
12-02-2020;Malta;0;0;MT;423374;1339
13-02-2020;Malta;0;0;MT;423374;1339
14-02-2020;Malta;0;0;MT;423374;1339
15-02-2020;Malta;0;0;MT;423374;1339
16-02-2020;Malta;0;0;MT;423374;1339
17-02-2020;Malta;0;0;MT;423374;1339
18-02-2020;Malta;0;0;MT;423374;1339
19-02-2020;Malta;0;0;MT;423374;1339
20-02-2020;Malta;0;0;MT;423374;1339
21-02-2020;Malta;0;0;MT;423374;1339
22-02-2020;Malta;0;0;MT;423374;1339
23-02-2020;Malta;0;0;MT;423374;1339
24-02-2020;Malta;0;0;MT;423374;1339
25-02-2020;Malta;0;0;MT;423374;1339
26-02-2020;Malta;0;0;MT;423374;1339
27-02-2020;Malta;0;0;MT;423374;1339
28-02-2020;Malta;0;0;MT;423374;1339
29-02-2020;Malta;0;0;MT;423374;1339
01-03-2020;Malta;0;0;MT;423374;1339
02-03-2020;Malta;0;0;MT;423374;1339
03-03-2020;Malta;0;0;MT;423374;1339
04-03-2020;Malta;0;0;MT;423374;1339
05-03-2020;Malta;0;0;MT;423374;1339
06-03-2020;Malta;0;0;MT;423374;1339
07-03-2020;Malta;3;0;MT;423374;1339
08-03-2020;Malta;3;0;MT;423374;1339
09-03-2020;Malta;3;0;MT;423374;1339
10-03-2020;Malta;5;0;MT;423374;1339
11-03-2020;Malta;6;0;MT;423374;1339
12-03-2020;Malta;6;0;MT;423374;1339
13-03-2020;Malta;12;0;MT;423374;1339
14-03-2020;Malta;18;0;MT;423374;1339
15-03-2020;Malta;21;0;MT;423374;1339
16-03-2020;Malta;30;0;MT;423374;1339
17-03-2020;Malta;38;0;MT;423374;1339
18-03-2020;Malta;38;0;MT;423374;1339
19-03-2020;Malta;53;0;MT;423374;1339
20-03-2020;Malta;64;0;MT;423374;1339
21-03-2020;Malta;73;0;MT;423374;1339
22-03-2020;Malta;90;0;MT;423374;1339
23-03-2020;Malta;107;0;MT;423374;1339
24-03-2020;Malta;110;0;MT;423374;1339
25-03-2020;Malta;129;0;MT;423374;1339
26-03-2020;Malta;134;0;MT;423374;1339
22-01-2020;Irland;0;0;IE;4761865;67
23-01-2020;Irland;0;0;IE;4761865;67
24-01-2020;Irland;0;0;IE;4761865;67
25-01-2020;Irland;0;0;IE;4761865;67
26-01-2020;Irland;0;0;IE;4761865;67
27-01-2020;Irland;0;0;IE;4761865;67
28-01-2020;Irland;0;0;IE;4761865;67
29-01-2020;Irland;0;0;IE;4761865;67
30-01-2020;Irland;0;0;IE;4761865;67
31-01-2020;Irland;0;0;IE;4761865;67
01-02-2020;Irland;0;0;IE;4761865;67
02-02-2020;Irland;0;0;IE;4761865;67
03-02-2020;Irland;0;0;IE;4761865;67
04-02-2020;Irland;0;0;IE;4761865;67
05-02-2020;Irland;0;0;IE;4761865;67
06-02-2020;Irland;0;0;IE;4761865;67
07-02-2020;Irland;0;0;IE;4761865;67
08-02-2020;Irland;0;0;IE;4761865;67
09-02-2020;Irland;0;0;IE;4761865;67
10-02-2020;Irland;0;0;IE;4761865;67
11-02-2020;Irland;0;0;IE;4761865;67
12-02-2020;Irland;0;0;IE;4761865;67
13-02-2020;Irland;0;0;IE;4761865;67
14-02-2020;Irland;0;0;IE;4761865;67
15-02-2020;Irland;0;0;IE;4761865;67
16-02-2020;Irland;0;0;IE;4761865;67
17-02-2020;Irland;0;0;IE;4761865;67
18-02-2020;Irland;0;0;IE;4761865;67
19-02-2020;Irland;0;0;IE;4761865;67
20-02-2020;Irland;0;0;IE;4761865;67
21-02-2020;Irland;0;0;IE;4761865;67
22-02-2020;Irland;0;0;IE;4761865;67
23-02-2020;Irland;0;0;IE;4761865;67
24-02-2020;Irland;0;0;IE;4761865;67
25-02-2020;Irland;0;0;IE;4761865;67
26-02-2020;Irland;0;0;IE;4761865;67
27-02-2020;Irland;0;0;IE;4761865;67
28-02-2020;Irland;0;0;IE;4761865;67
29-02-2020;Irland;1;0;IE;4761865;67
01-03-2020;Irland;1;0;IE;4761865;67
02-03-2020;Irland;1;0;IE;4761865;67
03-03-2020;Irland;2;0;IE;4761865;67
04-03-2020;Irland;6;0;IE;4761865;67
05-03-2020;Irland;6;0;IE;4761865;67
06-03-2020;Irland;18;0;IE;4761865;67
07-03-2020;Irland;18;0;IE;4761865;67
08-03-2020;Irland;19;0;IE;4761865;67
09-03-2020;Irland;21;0;IE;4761865;67
10-03-2020;Irland;34;0;IE;4761865;67
11-03-2020;Irland;43;1;IE;4761865;67
12-03-2020;Irland;43;1;IE;4761865;67
13-03-2020;Irland;90;1;IE;4761865;67
14-03-2020;Irland;129;2;IE;4761865;67
15-03-2020;Irland;129;2;IE;4761865;67
16-03-2020;Irland;169;2;IE;4761865;67
17-03-2020;Irland;223;2;IE;4761865;67
18-03-2020;Irland;292;2;IE;4761865;67
19-03-2020;Irland;557;3;IE;4761865;67
20-03-2020;Irland;683;3;IE;4761865;67
21-03-2020;Irland;785;3;IE;4761865;67
22-03-2020;Irland;906;4;IE;4761865;67
23-03-2020;Irland;1125;6;IE;4761865;67
24-03-2020;Irland;1329;7;IE;4761865;67
25-03-2020;Irland;1564;9;IE;4761865;67
26-03-2020;Irland;1819;19;IE;4761865;67
22-01-2020;Schweden;0;0;SE;10327589;19
23-01-2020;Schweden;0;0;SE;10327589;19
24-01-2020;Schweden;0;0;SE;10327589;19
25-01-2020;Schweden;0;0;SE;10327589;19
26-01-2020;Schweden;0;0;SE;10327589;19
27-01-2020;Schweden;0;0;SE;10327589;19
28-01-2020;Schweden;0;0;SE;10327589;19
29-01-2020;Schweden;0;0;SE;10327589;19
30-01-2020;Schweden;0;0;SE;10327589;19
31-01-2020;Schweden;1;0;SE;10327589;19
01-02-2020;Schweden;1;0;SE;10327589;19
02-02-2020;Schweden;1;0;SE;10327589;19
03-02-2020;Schweden;1;0;SE;10327589;19
04-02-2020;Schweden;1;0;SE;10327589;19
05-02-2020;Schweden;1;0;SE;10327589;19
06-02-2020;Schweden;1;0;SE;10327589;19
07-02-2020;Schweden;1;0;SE;10327589;19
08-02-2020;Schweden;1;0;SE;10327589;19
09-02-2020;Schweden;1;0;SE;10327589;19
10-02-2020;Schweden;1;0;SE;10327589;19
11-02-2020;Schweden;1;0;SE;10327589;19
12-02-2020;Schweden;1;0;SE;10327589;19
13-02-2020;Schweden;1;0;SE;10327589;19
14-02-2020;Schweden;1;0;SE;10327589;19
15-02-2020;Schweden;1;0;SE;10327589;19
16-02-2020;Schweden;1;0;SE;10327589;19
17-02-2020;Schweden;1;0;SE;10327589;19
18-02-2020;Schweden;1;0;SE;10327589;19
19-02-2020;Schweden;1;0;SE;10327589;19
20-02-2020;Schweden;1;0;SE;10327589;19
21-02-2020;Schweden;1;0;SE;10327589;19
22-02-2020;Schweden;1;0;SE;10327589;19
23-02-2020;Schweden;1;0;SE;10327589;19
24-02-2020;Schweden;1;0;SE;10327589;19
25-02-2020;Schweden;1;0;SE;10327589;19
26-02-2020;Schweden;2;0;SE;10327589;19
27-02-2020;Schweden;7;0;SE;10327589;19
28-02-2020;Schweden;7;0;SE;10327589;19
29-02-2020;Schweden;12;0;SE;10327589;19
01-03-2020;Schweden;14;0;SE;10327589;19
02-03-2020;Schweden;15;0;SE;10327589;19
03-03-2020;Schweden;21;0;SE;10327589;19
04-03-2020;Schweden;35;0;SE;10327589;19
05-03-2020;Schweden;94;0;SE;10327589;19
06-03-2020;Schweden;101;0;SE;10327589;19
07-03-2020;Schweden;161;0;SE;10327589;19
08-03-2020;Schweden;203;0;SE;10327589;19
09-03-2020;Schweden;248;0;SE;10327589;19
10-03-2020;Schweden;355;0;SE;10327589;19
11-03-2020;Schweden;500;1;SE;10327589;19
12-03-2020;Schweden;599;1;SE;10327589;19
13-03-2020;Schweden;814;1;SE;10327589;19
14-03-2020;Schweden;961;2;SE;10327589;19
15-03-2020;Schweden;1022;3;SE;10327589;19
16-03-2020;Schweden;1103;6;SE;10327589;19
17-03-2020;Schweden;1190;7;SE;10327589;19
18-03-2020;Schweden;1279;10;SE;10327589;19
19-03-2020;Schweden;1439;11;SE;10327589;19
20-03-2020;Schweden;1639;16;SE;10327589;19
21-03-2020;Schweden;1763;20;SE;10327589;19
22-03-2020;Schweden;1934;21;SE;10327589;19
23-03-2020;Schweden;2046;25;SE;10327589;19
24-03-2020;Schweden;2286;36;SE;10327589;19
25-03-2020;Schweden;2526;62;SE;10327589;19
26-03-2020;Schweden;2840;77;SE;10327589;19
22-01-2020;Costa Rica;0;0;CR;4872166;95
23-01-2020;Costa Rica;0;0;CR;4872166;95
24-01-2020;Costa Rica;0;0;CR;4872166;95
25-01-2020;Costa Rica;0;0;CR;4872166;95
26-01-2020;Costa Rica;0;0;CR;4872166;95
27-01-2020;Costa Rica;0;0;CR;4872166;95
28-01-2020;Costa Rica;0;0;CR;4872166;95
29-01-2020;Costa Rica;0;0;CR;4872166;95
30-01-2020;Costa Rica;0;0;CR;4872166;95
31-01-2020;Costa Rica;0;0;CR;4872166;95
01-02-2020;Costa Rica;0;0;CR;4872166;95
02-02-2020;Costa Rica;0;0;CR;4872166;95
03-02-2020;Costa Rica;0;0;CR;4872166;95
04-02-2020;Costa Rica;0;0;CR;4872166;95
05-02-2020;Costa Rica;0;0;CR;4872166;95
06-02-2020;Costa Rica;0;0;CR;4872166;95
07-02-2020;Costa Rica;0;0;CR;4872166;95
08-02-2020;Costa Rica;0;0;CR;4872166;95
09-02-2020;Costa Rica;0;0;CR;4872166;95
10-02-2020;Costa Rica;0;0;CR;4872166;95
11-02-2020;Costa Rica;0;0;CR;4872166;95
12-02-2020;Costa Rica;0;0;CR;4872166;95
13-02-2020;Costa Rica;0;0;CR;4872166;95
14-02-2020;Costa Rica;0;0;CR;4872166;95
15-02-2020;Costa Rica;0;0;CR;4872166;95
16-02-2020;Costa Rica;0;0;CR;4872166;95
17-02-2020;Costa Rica;0;0;CR;4872166;95
18-02-2020;Costa Rica;0;0;CR;4872166;95
19-02-2020;Costa Rica;0;0;CR;4872166;95
20-02-2020;Costa Rica;0;0;CR;4872166;95
21-02-2020;Costa Rica;0;0;CR;4872166;95
22-02-2020;Costa Rica;0;0;CR;4872166;95
23-02-2020;Costa Rica;0;0;CR;4872166;95
24-02-2020;Costa Rica;0;0;CR;4872166;95
25-02-2020;Costa Rica;0;0;CR;4872166;95
26-02-2020;Costa Rica;0;0;CR;4872166;95
27-02-2020;Costa Rica;0;0;CR;4872166;95
28-02-2020;Costa Rica;0;0;CR;4872166;95
29-02-2020;Costa Rica;0;0;CR;4872166;95
01-03-2020;Costa Rica;0;0;CR;4872166;95
02-03-2020;Costa Rica;0;0;CR;4872166;95
03-03-2020;Costa Rica;0;0;CR;4872166;95
04-03-2020;Costa Rica;0;0;CR;4872166;95
05-03-2020;Costa Rica;0;0;CR;4872166;95
06-03-2020;Costa Rica;1;0;CR;4872166;95
07-03-2020;Costa Rica;1;0;CR;4872166;95
08-03-2020;Costa Rica;5;0;CR;4872166;95
09-03-2020;Costa Rica;9;0;CR;4872166;95
10-03-2020;Costa Rica;9;0;CR;4872166;95
11-03-2020;Costa Rica;13;0;CR;4872166;95
12-03-2020;Costa Rica;22;0;CR;4872166;95
13-03-2020;Costa Rica;23;0;CR;4872166;95
14-03-2020;Costa Rica;26;0;CR;4872166;95
15-03-2020;Costa Rica;27;0;CR;4872166;95
16-03-2020;Costa Rica;35;0;CR;4872166;95
17-03-2020;Costa Rica;41;0;CR;4872166;95
18-03-2020;Costa Rica;50;0;CR;4872166;95
19-03-2020;Costa Rica;69;1;CR;4872166;95
20-03-2020;Costa Rica;89;1;CR;4872166;95
21-03-2020;Costa Rica;117;2;CR;4872166;95
22-03-2020;Costa Rica;134;2;CR;4872166;95
23-03-2020;Costa Rica;158;2;CR;4872166;95
24-03-2020;Costa Rica;177;2;CR;4872166;95
25-03-2020;Costa Rica;201;2;CR;4872166;95
26-03-2020;Costa Rica;231;2;CR;4872166;95
22-01-2020;Ungarn;0;0;HU;9971727;107
23-01-2020;Ungarn;0;0;HU;9971727;107
24-01-2020;Ungarn;0;0;HU;9971727;107
25-01-2020;Ungarn;0;0;HU;9971727;107
26-01-2020;Ungarn;0;0;HU;9971727;107
27-01-2020;Ungarn;0;0;HU;9971727;107
28-01-2020;Ungarn;0;0;HU;9971727;107
29-01-2020;Ungarn;0;0;HU;9971727;107
30-01-2020;Ungarn;0;0;HU;9971727;107
31-01-2020;Ungarn;0;0;HU;9971727;107
01-02-2020;Ungarn;0;0;HU;9971727;107
02-02-2020;Ungarn;0;0;HU;9971727;107
03-02-2020;Ungarn;0;0;HU;9971727;107
04-02-2020;Ungarn;0;0;HU;9971727;107
05-02-2020;Ungarn;0;0;HU;9971727;107
06-02-2020;Ungarn;0;0;HU;9971727;107
07-02-2020;Ungarn;0;0;HU;9971727;107
08-02-2020;Ungarn;0;0;HU;9971727;107
09-02-2020;Ungarn;0;0;HU;9971727;107
10-02-2020;Ungarn;0;0;HU;9971727;107
11-02-2020;Ungarn;0;0;HU;9971727;107
12-02-2020;Ungarn;0;0;HU;9971727;107
13-02-2020;Ungarn;0;0;HU;9971727;107
14-02-2020;Ungarn;0;0;HU;9971727;107
